npi,enumeration_type,practice_name,phone,fax,address_line_1,address_line_2,city,state,zip_code,country,primary_taxonomy,taxonomy_code,all_taxonomies,enumeration_date,last_updated,status,authorized_official_name,authorized_official_title,estimated_physician_count,physician_names_sample
1184185464,NPI-2,"SFL CARE OF FL II, LLC",615-733-0064,,1301 RIVERPLACE BLVD STE 800,,JACKSONVILLE,FL,322079032,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-03-28,2022-01-26,A,MEGAN ROBSON,Billing Specialist,0,
1801357256,NPI-2,"SFL CARE OF FL, LLC",615-733-2064,,111 2ND AVE NE STE 900,,ST PETERSBURG,FL,337013434,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-03-28,2019-03-28,A,EDWARD EADIE,Director of Compliance,0,
1417117433,NPI-2,"SOUTHERN SPINE SPECIALISTS, PLLC",901-818-2168,901-682-9998,1500 W POPLAR AVE,SUITE 201,COLLIERVILLE,TN,380170601,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2008-06-12,2009-10-29,A,PATRICK CURLEE,PRESIDENT,0,
1417597196,NPI-2,"SPINE AND ORTHOPEDIC SPECIALISTS OF TENNESSEE, PLLC",629-206-3210,629-206-3207,2002 RICHARD JONES RD STE C300,,NASHVILLE,TN,372152867,United States,Neurological Surgery,207T00000X,"Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Neurological Surgery",2020-01-10,2021-11-08,A,CARIANNE YANTZ,Credentialing coordinator,0,
1205344181,NPI-2,SPINE CIN OF AUSTIN LLC,615-386-0064,615-386-0067,401 CONGRESS AVE # 1540A,,AUSTIN,TX,787014071,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery",2018-01-13,2022-01-12,A,JOHN HANNON,"SVP, Marketing and Communications",0,
1841708724,NPI-2,"SPINE CIN OF HOUSTON, LLC",713-650-6900,615-386-0067,5420 WEST LOOP S STE 2300,,BELLAIRE,TX,774012118,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery",2018-01-13,2022-01-12,A,JOHN HANNON,"SVP, Marketing and Communications",0,
1275041147,NPI-2,SPINE CIN OF WEST PALM LLC,615-386-0064,615-386-0067,4440 PGA BLVD # 600A,,PALM BEACH GARDENS,FL,334106539,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery",2018-01-13,2020-02-14,A,EDWARD EADIE,PE Specialist,0,
1124536008,NPI-2,SPINE CIN OF WEST TENNESSEE LLC,615-386-0064,615-386-0067,5865 RIDGEWAY CENTER PKWY STE 300A,,MEMPHIS,TN,381204032,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery",2018-01-13,2022-01-12,A,JOHN HANNON,"SVP, Marketing and Communications",0,
1578071452,NPI-2,SPINE CIN OF WEST TEXAS LLC,615-386-0006,615-386-0067,18911A HARDY OAK BLVD,,SAN ANTONIO,TX,782584966,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery",2018-01-13,2022-01-12,A,JOHN HANNON,"SVP, Marketing and Communications",0,
1215087564,NPI-2,"SPINE SURGERY ASSOCIATES, P.C.",423-756-6623,423-531-9403,1736 GUNBARREL RD,,CHATTANOOGA,TN,374213127,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2007-01-11,2012-01-12,A,JEANNE WEAVER,Office Manager,3,"GRAHAM ALBERT, MD; PAUL BROADSTONE, M.D.; ADAM CAPUTO, MD"
1518420272,NPI-2,"STN CARE OF TN II, LLC",615-386-0064,,315 DEADERICK ST STE 1550B,,NASHVILLE,TN,372383000,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-04-10,2022-01-12,A,JOHN HANNON,"SVP, Marketing and Communications",0,
1881157543,NPI-2,"STN CARE OF TN, LLC",615-386-0064,,315 DEADERICK ST STE 1550B,,NASHVILLE,TN,372383000,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-04-10,2019-04-10,A,EDWARD LELAND EADIE,Director,0,
1700348299,NPI-2,"STX CARE OF TX II, LLC",615-386-0064,615-386-0067,5012 S US HIGHWAY 75 STE 120,,DENISON,TX,750204587,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-04-03,2023-03-09,A,JOHN HANNON,Senior Vice President Compliance,0,
1972065464,NPI-2,"STX CARE OF TX III, LLC",615-386-0064,,1021 MAIN ST STE 115,,HOUSTON,TX,770026502,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-04-03,2019-04-03,A,EDWARD EADIE,Director,0,
1861954356,NPI-2,"STX CARE OF TX IV, LLC",615-386-0064,,1021 MAIN ST STE 115,,HOUSTON,TX,770026502,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-04-03,2019-04-03,A,EDWARD EADIE,Director,0,
1750843256,NPI-2,"STX CARE OF TX V, LLC",615-386-0064,,1021 MAIN ST STE 115,,HOUSTON,TX,770026502,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-04-03,2019-04-03,A,EDWARD EADIE,Director,0,
1740742246,NPI-2,"STX CARE OF TX VI, LLC",615-386-0064,,1021 MAIN ST STE 115,,HOUSTON,TX,770026502,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-04-03,2019-04-03,A,EDWARD EADIE,Director,0,
1447712948,NPI-2,"STX CARE OF TX, LLC",615-386-0064,,1021 MAIN ST STE 115,,HOUSTON,TX,770026502,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-04-03,2019-04-03,A,EDWARD EADIE,Director,0,
1730763145,NPI-2,TENNESSEE ORTHOPEDIC AND SPINE PLLC,844-434-7627,,1661 INTERNATIONAL DR,SUITE 400,MEMPHIS,TN,38120,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2021-05-11,2021-05-11,A,JACOB MURRAY,President,0,
1538743653,NPI-2,TENNESSEE ORTHOPEDIC AND SPINE PLLC,901-413-7365,,1661 INTERNATIONAL DR,STE 400,MEMPHIS,TN,38120,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2021-05-06,2021-05-06,A,JACOB MURRAY,President,0,
1740832823,NPI-2,TENNESSEE SPINE AND JOINT PLLC,901-444-3001,,5154 STAGE RD STE 101,,MEMPHIS,TN,381343118,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Chiropractor; Orthopaedic Surgery; Pain Medicine, Interventional Pain Medicine; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-07-10,2019-08-02,A,SAMUEL HESS,Owner,0,
1275413353,NPI-2,"TN ORTHO SPINE, PLLC",844-733-3774,,5505 EDMONDSON PIKE STE 10,,NASHVILLE,TN,372115869,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2025-09-08,2025-09-08,A,ROSS SHERBAN,Manager,0,
1750889036,NPI-2,TOTAL JOINT CIN OF AUSTIN LLC,615-386-0064,615-386-0067,401 CONGRESS AVE STE 1540B,,AUSTIN,TX,787014071,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery",2018-01-31,2018-01-31,A,EDWARD EADIE,Director,0,
1659879906,NPI-2,TOTAL JOINT CIN OF NORTHERN CALIFORNIA,615-386-0064,615-386-0067,533 AIRPORT BLVD STE 425,,BURLINGAME,CA,940102018,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery",2018-01-31,2022-01-12,A,JOHN HANNON,"SVP, Marketing and Communications",0,
1013415397,NPI-2,TOTAL JOINT CIN OF WEST TEXAS LLC,615-386-0064,615-386-0067,18911 HARDY OAK BLVD # B,,SAN ANTONIO,TX,782584967,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery",2018-01-31,2020-02-13,A,EDWARD EADIE,Director,0,
1790702553,NPI-2,"CENTRAL TEXAS SPINE INSTITUTE, LLP",512-795-2225,512-795-0701,3003 BEE CAVES RD SUITE 201,,AUSTIN,TX,787745550,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Anesthesiology, Pain Medicine; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2006-07-17,2024-08-06,A,JESSICA AGNEW,Business Manager,0,
1568691327,NPI-2,CHAMPIONS SPINE CENTER PA,281-292-1121,,14450 TC JESTER BLVD. SUITE 100,,HOUSTON,TX,77014,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Family Medicine; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2009-07-14,2011-05-19,A,SAQIB SIDDIQUI,MD/President,0,
1770124851,NPI-2,CLAVW,214-865-6310,,6930 HARRIS PKWY STE 130,,FORT WORTH,TX,761324272,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-09-30,2021-06-25,A,CHRISTOPHER HAPP,Spine Surgeon,0,
1548570708,NPI-2,COMPREHENSIVE SPINE CENTER OF DALLAS,214-782-9222,214-782-9333,18601 LBJ FWY STE 618,,MESQUITE,TX,751505615,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2010-10-20,2019-07-15,A,SCOTT FARLEY,Physician,0,
1861544751,NPI-2,CONSULTING ORTHOPEDISTS,972-985-2797,972-985-4797,4708 ALLIANCE BLVD,SUITE 810,PLANO,TX,750935340,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2007-01-18,2020-08-22,A,TINA STOREY,PRACTICE ADMINISTRATOR,0,
1306332481,NPI-2,CRAIG C CALLEWART MD PA,214-271-4585,215-271-4581,17051 DALLAS PKWY STE 420,,ADDISON,TX,750017115,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2018-07-02,2018-07-02,A,CRAIG CALLEWART,President/Owner,0,
1457596561,NPI-2,CRAIG C CALLEWART MD PA,214-271-4585,214-271-4581,9101 N. CENTRAL EXPWY.,SUITE 360,DALLAS,TX,75231,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2008-12-04,2018-06-27,A,CRAIG CALLEWART,President/Owner,0,
1043934698,NPI-2,CRESCENT PAIN & SPINE LLC,202-985-2191,,990 S SHERMAN ST,,RICHARDSON,TX,750814845,United States,"Pain Medicine, Interventional Pain Medicine",208VP0014X,"Anesthesiology; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Plastic Surgery; Surgery; Surgery, Surgery of the Hand; Pain Medicine, Interventional Pain Medicine",2022-09-28,2024-10-28,A,EDNAN SHEIKH,Owner,0,
1275714321,NPI-2,CYPRESS SPINE CENTER INC.,713-840-0401,832-553-3211,11301 FALLBROOK DR STE 100,,HOUSTON,TX,770654269,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2007-11-16,2007-11-16,A,SAQIB SIDDIQUI,President,0,
1457704835,NPI-2,DISC CLINIC PLLC,972-707-0005,,3160 N TARRANT PKWY STE 404,,FORT WORTH,TX,761778614,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2016-07-20,2016-08-09,A,MARK VALENTE,Manager,0,
1073963104,NPI-2,DISCOUNT SPINE CARE PA,214-425-6790,972-519-0568,6535 FM 2920 RD,STE 100,SPRING,TX,773792613,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2016-06-20,2016-06-20,A,KENYA DELCASTILLO,Credentialing Specialist,0,
1437376555,NPI-2,"DOUGLAS S. WON, MD, PA",972-255-5588,972-255-6688,4301 N MACARTHUR BLVD STE 101,,IRVING,TX,750386497,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2007-04-19,2010-09-11,A,DOUGLAS WON,PHYSICIAN,0,
1982006508,NPI-2,DR. MAXWELL S. ADU-LARTEY PA,832-321-4076,832-321-4080,705 S FRY RD,SUITE 215,KATY,TX,774502251,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2014-09-26,2014-10-16,A,SAMUEL ADU-LARTEY,President,1,"SAMUEL ADU-LARTEY, DO"
1467238667,NPI-2,EL PASO ORTHOPEDIC AND SPINE INSTITUTE PLLC,915-910-1351,915-262-4876,1125 TEXAS AVE STE B01,,EL PASO,TX,799011754,United States,Durable Medical Equipment & Medical Supplies,332B00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Durable Medical Equipment & Medical Supplies; Durable Medical Equipment & Medical Supplies, Customized Equipment",2023-09-04,2024-12-17,A,MELISSA BOYER,Practice Manager,0,
1902259385,NPI-2,EQUINOX CLINIC PLLC,972-707-0005,,3160 N TARRANT PKWY STE 404,,FORT WORTH,TX,761778614,United States,Physician Assistant,363A00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Physician Assistant; Physician Assistant, Surgical",2016-07-20,2024-12-06,A,ANDREW INDRESANO,MD,0,
1649697335,NPI-2,EQUINOX SPINE PA,972-707-0005,888-992-6199,7712 SAN JACINTO PL,SUITE 200,PLANO,TX,750243257,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2014-03-20,2014-03-20,A,MARK VALENTE,Manager,0,
1992113088,NPI-2,EQUINOX SPINE PA,972-707-0005,888-992-6199,3160 NORTH TARRANT PARKWAY,,FORT WORTH,TX,76177,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Physician Assistant, Surgical; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2014-08-01,2014-08-06,A,MARK VALENTE,President,0,
1316378367,NPI-2,EQUINOX SPINE PA,972-707-0005,888-992-6199,7712 SAN JACINTO PLACE,SUITE 200,PLANO,TX,750243212,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2013-12-02,2014-03-24,A,MARK VALENTE,Manager,0,
1912587155,NPI-2,"EVEREST CONSULTING SERVICES, LLC",210-963-7093,832-553-3211,8279 FREDERICKSBURG RD,,SAN ANTONIO,TX,782293358,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2021-04-12,2021-04-12,A,SAQIB SIDDIQUI,Administrator,0,
1639561921,NPI-2,FRANK K. KUWAMURA III MD PA,210-504-3650,210-519-3056,3503 PAESANOS PKWY STE 201,,SHAVANO PARK,TX,782311225,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2015-02-24,2025-03-05,A,FRANK KUWAMURA,PHYSICIAN,0,
1780275867,NPI-2,GBS DIAGNOSTIC SERVICES PLLC,469-528-1169,,6121 N STATE HIGHWAY STE 225,,IRVING,TX,750382265,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2021-02-01,2022-10-03,A,MICHELLE GOTTLIEB,Manager,0,
1841173945,NPI-2,GENERATION ONE BILLING LLC,863-558-6605,,1833 EASTERN HILLS DR,,GARLAND,TX,750431412,United States,"Family Medicine, Sports Medicine",208VP0000X,"Family Medicine, Sports Medicine; Surgery, Surgical Critical Care; Surgery, Surgical Oncology; Internal Medicine, Nephrology; Internal Medicine, Rheumatology; Internal Medicine, Medical Oncology; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2025-07-28,2025-07-28,A,BEAU ARCHIBALD,Owner / Managing Member,0,
1740812221,NPI-2,GRANTHEM PLLC,214-452-7705,214-377-8831,8440 WALNUT HILL LN STE 230,,DALLAS,TX,752313816,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2020-02-12,2020-02-12,A,SEAN JONES-QUAIDOO,CEO,0,
1053843375,NPI-2,GREGORY ELDERS SPINE PLLC,832-403-3116,936-231-8746,10857 KUYKENDAHL RD STE 120,,THE WOODLANDS,TX,773822937,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2017-03-28,2019-03-07,A,GREGORY ELDERS,Owner,0,
1790979342,NPI-2,"GULF COAST SPINE CARE LTD., PA",713-523-8884,713-523-9527,1200 BINZ ST STE 970,,HOUSTON,TX,770046946,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2007-08-28,2008-08-11,A,HOWARD COTLER,President,0,
1760991830,NPI-2,"GV CLINIC, PLLC",469-629-5031,888-992-6199,3160 N TARRANT PKWY STE 404,,FT WORTH,TX,761778614,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2017-09-21,2022-07-21,A,MARK VALENTE,Owner,0,
1427567528,NPI-2,"GV SURGICAL, PLLC",469-629-5031,,3160 NORTH TARRANT PARKWAY,,FT. WORTH,TX,76177,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2017-09-21,2017-09-21,A,MARK VALENTE,Owner,0,
1346799624,NPI-2,HECTOR O PACHECO MD PA,915-219-4300,,1717 BROWN ST STE 3,,EL PASO,TX,799024730,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2016-09-27,2025-08-21,A,HECTOR PACHECO,Owner,0,
1063808657,NPI-2,HONGBO LIU MD PA,210-402-1222,210-402-1224,325 E SONTERRA BLVD STE 110,,SAN ANTONIO,TX,782584055,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2015-04-09,2022-05-10,A,HONGBO LIU,PRESIDENT,0,
1952164238,NPI-2,"HOUSTON ORTHOPEDIC AND PAIN, PLLC",346-594-0022,,5420 WEST LOOP S STE 4400,,BELLAIRE,TX,774012122,United States,"Clinic/Center, Multi-Specialty",261QM1300X,"Anesthesiology, Pain Medicine; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery, Sports Medicine; Clinic/Center, Pain; Clinic/Center, Multi-Specialty",2024-01-31,2024-01-31,A,ADRIAN DUMITRU,Manager,0,
1215405402,NPI-2,"HOUSTON SCOLIOSIS & SPINE INSTITUTE, LLC",346-291-5357,,3534 VISTA RD STE 2000,,PASADENA,TX,775041728,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2018-11-06,2020-11-24,A,RA'KERRY RAHMAN,President,0,
1881284008,NPI-2,HP SPINE PLLC,214-370-3535,214-370-0004,17051 DALLAS PKWY STE 400,,ADDISON,TX,750017108,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2021-01-21,2021-01-21,A,DAVID MCALPIN,Billing Manager,0,
1588916605,NPI-2,"HUNTLY G. CHAPMAN, M.D., P.A.",972-248-1303,,411 N WASHINGTON AVE,SUITE 7500,DALLAS,TX,752461713,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2012-10-12,2012-12-17,A,HUNTLY CHAPMAN,President,0,
1942881453,NPI-2,INNATE SPINE & ORTHOPEDICS PLLC,972-789-1234,,7504 SAN JACINTO PL,,PLANO,TX,750243233,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Chiropractor, Neurology; Anesthesiology, Pain Medicine; Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2021-04-16,2022-03-13,A,GARY MARTIN,CEO,0,
1083048987,NPI-2,JAMES H STANLEY MD PA,469-554-0213,,1130 BEACHVIEW ST,SUITE 100,DALLAS,TX,752183700,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2013-08-27,2015-01-08,A,JAMES STANLEY,President,0,
1871739383,NPI-2,"JASON C TINLEY, MD, PLLC",817-916-4685,,4441 BRYANT IRVIN RD N,,FORT WORTH,TX,761077338,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2009-01-05,2015-05-27,A,JASON TINLEY,director,0,
1992102313,NPI-2,JEFFREY RATUSZNIK MD PA,817-926-2663,817-546-3945,215 OLD HIGHWAY 1187,,BURLESON,TX,760280281,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2014-12-01,2014-12-01,A,JANICE PASCHALL,PRACTICE MANAGER,0,
1336761584,NPI-2,"JFC MEDICAL, PLLC",915-867-3989,,6470 NAPLES DR,,IRVING,TX,750394167,United States,"Physician Assistant, Surgical",363AS0400X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Physician Assistant, Surgical",2020-05-11,2020-05-11,A,J CASTANEDA,CEO,0,
1073058202,NPI-2,JOHN C MCELROY MD PA,972-420-1776,,5000 LONG PRAIRIE RD,SUITE 100,FLOWER MOUND,TX,750282783,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2016-12-26,2021-10-14,A,JOHN MCELROY,President/Owner,0,
1164967824,NPI-2,JOHN C MCELROY MD PA,972-420-1776,972-221-8685,1234 FM 407,STE 100,NORTH LAKE,TX,76226,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2017-01-04,2021-09-03,A,JOHN MCELROY,President/Owner,0,
1881631315,NPI-2,"JOHN C. MILANI, M.D. P.A.",214-630-7494,214-630-2228,1341 W MOCKINGBIRD LN,SUITE 710-E,DALLAS,TX,752476913,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Physical Medicine & Rehabilitation; Physician Assistant, Surgical; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2006-06-01,2007-12-13,A,JOHN MILANI,President,0,
1053364547,NPI-2,JOHN H PELOZA MD PA,214-378-7200,214-378-7205,17980 DALLAS PKWY,SUITE 300,DALLAS,TX,75287,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2006-05-18,2011-11-18,A,JOHN PELOZA,Orthopedic Spine Surgeon,0,
